artist_id,artist_genres
4iNUQdRNLpPCi856dsKM5Y,[]
5a2EaR3hamoenG9rDuVn8j,"['funk', 'funk rock', 'minneapolis sound', 'rock', 'synth funk']"
6iAY2AyUZLSX3PWLIAfFZY,"['brazilian gospel', 'rock gospel brasileiro']"
3oinJWo0iD7MVnojA8R8WP,['modern bollywood']
2Lc0SlbkNbedYcGd5V7R4g,['rebel blues']
4ssUf5gLb1GBLxi1BhPrVt,"['cantautor', 'latin afrobeat', 'latin alternative', 'latin rock', 'nueva cancion', 'trova']"
2nRuWIaHlJnRcMp7Adi1jP,"['comedy', 'deep comedy']"
08an4YQi054d2HzQsQCJuL,['deep latin christian']
3sk9GNYRthjLjrZDflxhiB,['indie poptimism']
3ONvJB9Dfa7CAxYcXeDWm0,[]
0WO1Yn4pcC30HOKLD68JKm,[]
6BoE3x5qUCLUpyCEIjOVZH,['tagalog worship']
7EM9m7HOXxVgP9oEpDDv70,"['brazilian rock', 'latin alternative', 'latin rock', 'mpb', 'rock nacional brasileiro']"
5f0gcyyPRCUTePOs4YRT5Y,['cancion infantil mexicana']
5S99ZV4z8f1cQpoqm22ZB9,"['high vibe', 'shamanic']"
2JSjCHK79gdaiPWdKiNUNp,"['adult standards', 'brill building pop', 'disco', 'quiet storm', 'soft rock', 'soul', 'vocal jazz']"
0PEGusPl9WpEu5Y20p3PIo,['broadway']
7k7M8FtOPV7gvNjWwyh0u4,['salsa']
1CSFFgX4rsdbsMJ0MUn70Z,[]
2o4SmIGKjHlvB8NpkaWGSS,['turbo folk']
7CKkZZW3XtnPmqlwaElmoV,['indie rock']
6v2TsVJN3AwQgnHX2pec6u,"['adoracao', 'brazilian gospel']"
2qelzpB6RrJtn77f5yWmES,['alternative pop rock']
31IZdHrCZ5pRhLz4zBxN3o,[]
15qIppQIX1JfGzkgkkaxrD,"['east coast reggae', 'reggae rock']"
2q3GG88dVwuQPF4FmySr9I,"['modern alternative rock', 'pov: indie']"
5W9IQJnGvBYP8VOChmSpU6,"['latin christian', 'latin worship']"
7LvDTuFCBv08xm6u1pOMK0,"['cdo indie', 'opm', 'pinoy singer-songwriter']"
0rKc6ImQCM6pmYrQj5zcra,['wonky']
5cTbiMgshgMqKk35tOMrmg,[]
0QdXxfTxlrbEQSY6FaxqaC,"['mariachi', 'ranchera']"
4QIJ2i8I6urte2scKgkVoY,"['classic texas country', 'country rock', 'folk', 'outlaw country', 'singer-songwriter']"
5Apl0wL4OwNUDYkx69rMDQ,"['electric bass', 'jazz funk', 'modern funk']"
6MoXcK2GyGg7FIyxPU5yW6,['k-pop']
3PtCud9dIdOv4exrzdZZ1C,"['dutch house', 'edm', 'electro house', 'melbourne bounce', 'pop dance', 'progressive electro house', 'sky room']"
6msDgKr1aMqAxxvC6uEWFv,['vapor twitch']
6fAg4jVV9zANHej0mzaMG6,[]
2AFgm6Vddo2uLnaRp1W3j6,[]
2gqmFO0Wo92qaqwwgL6fZG,"['ambient', 'ambient synth', 'drone', 'fourth world']"
30BSBWLKnYJION1lCPugXc,"['latin hip hop', 'mexican hip hop']"
7chv9cbzN45866WLtedtIO,[]
0uI2HyW0eIbTbyH3S2XDHI,"['garage pop', 'garage rock', 'indie garage rock', 'indie punk', 'neo-psychedelic', 'noise pop']"
6egyCFgiJ1j941PaxKoWJD,"['ccm', 'deep ccm', 'world worship', 'worship']"
2V06VnSrizzr7xqjdXAm8P,['aggrotech']
2yeEmsTQMNHBlS5dhWtuD1,"['arkansas metal', 'doom metal', 'drone metal', 'epic doom', 'post-doom metal']"
374sWpAJsbZckf98df2jJJ,"['afrobeats', 'azonto']"
4Tmi4eRiBmTkJCEJuFnKuP,"['country rap', 'redneck']"
645m90txZTycwJGdZTWscc,['musical advocacy']
4pfC7S4rXh0MGJS3LAix2V,[]
4PM86aECDhcdwuJNZNrR22,"['acoustic blues', 'country blues', 'folk', 'new england americana']"
73t6ijvFXmO9yEBVVkm8yK,['uk dancehall']
7be6DijF1uD1vZFzAoWHzS,"['chicano punk', 'metallic hardcore']"
67BmW9levzg3b6U3NWZKSB,['djent']
7c9KnWYDsZgK8k5QiCi9wk,"['country rap', 'redneck']"
5cyWYZjbXR0b9yY7HztDFI,['city pop']
1AhYnfs5mzb3ennyLFXlYD,"['flamenco guitar', 'rumba']"
4BbbGJDciJfVkh08qpxU1N,"['bc underground hip hop', 'canadian hip hop']"
12FHARd9fY0Tu0ila4Ua25,"['crunk', 'dirty south rap', 'miami hip hop', 'southern hip hop']"
3D73KNJRMbV45N59E8IN0F,['j-pop']
6GwNGuDRNbx5XwoHQA3QiD,['folk-pop']
76ZTP1RJUrzT2bQSEd8lZ3,['furry']
5dNB3ToCHPgTyos7VWahC2,[]
574PYry9WzUvHwvtxmKKSW,"['bubblegrunge', 'folk punk', 'indie punk']"
0eVyjRhzZKke2KFYTcDkeu,"['alternative hip hop', 'drumless hip hop', 'hip hop', 'instrumental hip hop', 'west coast rap']"
1xjxpN4DPdqPMLp1WsRzBJ,[]
7v4imS0moSyGdXyLgVTIV7,"['adult standards', 'lounge', 'soul', 'swing', 'vocal jazz']"
4YlhxCoA1qEgTHoOBaKu1t,['la indie']
74ASZWbe4lXaubB36ztrGX,"['classic rock', 'country rock', 'folk', 'folk rock', 'rock', 'roots rock', 'singer-songwriter']"
3w67vFjSUU0hZqKtCgZXkP,['military cadence']
6iuybPv0Mii8x21mztjaUN,"['classic italian pop', 'italian adult pop']"
3lcbKPLl0ci2mKRdcP5Etf,"['diva house', 'new romantic', 'new wave pop', 'sophisti-pop']"
4AVFqumd2ogHFlRbKIjp1t,"['dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']"
7IQ71FHe8cZIlBpEb42CdS,[]
7bUKp7iojzFH411k3hUWYL,[]
3kNqzLmW33fQIfmZ1OfqMA,"['j-metal', 'visual kei']"
1KliMuvrUp7XhKu7vVeex3,"['indie pop rap', 'underground rap']"
35ig3ZjuqVyGeovLsj4xNm,"['classic mandopop', 'mainland chinese pop', 'mandopop']"
1bI6zGm0tJiNLQ4KeJHzaU,['vbs']
3Okcq0dqLVlEFHRZ5t22bA,"['latin hip hop', 'reggaeton']"
2Pu7FTzx1loEs7y6EWLljQ,['hardcore punk']
67Zm35qXdPzYfl1c3M0toJ,"['cosmic death metal', 'deathcore', 'melodic metalcore', 'technical deathcore']"
7d2TmDcODDON6yZTLm8n5p,[]
5ITJs06INM9JWxK5hROEj3,"['italian tenor', 'operatic pop']"
070g5I7Ibt7cRwXCd4goF3,['melancholia']
7xaLfXBI5MSy3aNX7m4X3O,['new age piano']
4Oov8BULUOBiX6UVpP04JW,['neo-psychedelic']
5zOAmDnZqXZwqLt3JXqrRB,[]
61nRkVt5Cyude8rp8MXJM5,"['aggrotech', 'dark electro', 'futurepop']"
26hpsv5zh8ETviLJC8sasT,['military rap']
3C6hf9ZIza3e2f2Q3XwfcO,['epicore']
0fMjDf1jPMUI3JBiTpOufk,[]
0oqUjyJPQrTXrgijOX7plI,"['christian hardcore', 'christian metal', 'christian rock', 'nz hardcore', 'nz metal']"
3QlGYrlsH2jCBjmU3BdMr0,['contemporary gospel']
3YAVqnYtTUDDzM4hpjMwn6,['deathgrass']
5FAAR1LqXQp0HbgVfQ8ZWE,"['banda', 'corrido', 'musica mexicana', 'norteno']"
0FIRQJT2PBffTJEZvipVi2,['glitch hop']
7e10JUMF7MJmmwYpnTSMI5,"['canadian hip hop', 'harlem hip hop', 'nyc rap', 'southern hip hop', 'trap']"
2FF8wcGpikv5RFbAK1rvdZ,"['filthstep', 'gaming edm', 'melodic dubstep', 'pop edm']"
3NKAZv5HQxhNZfDl3VIQpF,"['banda', 'corridos alternativos', 'musica mexicana', 'sierreno']"
0otAqZw8htTsGHfqR491Yh,"['crank wave', 'nottingham hip hop', 'nottingham indie']"
4RpAfRUW5r36iULNvB8G2A,[]
6MM2Na1OX5kh9QjazXBeIN,['trancecore']
1byiL1WtteUjvqT6GhlEfh,"['indie soul', 'new french touch']"
22u4urmBQRF5eq7QqfsQEM,['touhou']
7DW4ijH3n36QN0RlC0n649,['opm']
27Owkm4TGlMqb0BqaEt3PW,"['latin alternative', 'latin hip hop', 'latin rock', 'mexican hip hop', 'mexican rock', 'rock en espanol']"
2jMYTBTCSNYaCYy54mLc6I,"['cantautor', 'spanish new wave', 'spanish pop']"
6VqquxHa1v1TVeBpMFvhJb,[]
1riHqX633Kup3mJAw8WR8p,"['blues', 'blues rock', 'electric blues', 'modern blues', 'modern blues rock']"
1dI3emu3Tf6ZydmpCEZmqx,"['merengue', 'merengue tipico', 'salsa', 'tropical']"
7DriSU6r9PfzIgUy6JFuQp,"['mexican indie', 'mexican rock', 'post-punk mexicano']"
7AWtkwVftjGXkoCIEvI7fW,"[""canzone d'autore"", 'classic italian pop', 'italian adult pop']"
3zmmBJseZelpVEHj8S6Dek,"['dream pop', 'metropopolis', 'modern dream pop', 'noise pop', 'nu gaze', 'shoegaze']"
5JWBXFlYkBy3n2oN1To790,"['afrobeats', 'afropop', 'azontobeats', 'nigerian pop']"
3YbSjEYn0sjJp1cjzDMokh,[]
6tuPdaFPIytg3l2f51L7Hw,"['australian singer-songwriter', 'folk-pop', 'indie anthem-folk']"
74BpfOquem1y8pWMXcEaQn,['jawaiian']
1bpzpALZwOoKXzwMg2i8WB,"['australian dance', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']"
0av074qUwLn5eyzwqoq3xh,"['alternative hip hop', 'jazz rap']"
2hT89vjRoa4GO5eb4Jx6qu,[]
4cpTlyZCR7ed2g4WG8gUDf,[]
6gGkPp4S8NRus9KxxxmPzy,"['ukulele', 'ukulele cover']"
5oYuRZTb7n7BWVivfj7ar8,[]
6xUMVXiEt7RgY55EgUMLG1,"['christian alternative rock', 'christian music', 'christian rock']"
1xT5p0VBpnZDrvVSjX9sri,"['big room', 'dutch trance', 'edm', 'pop dance', 'progressive house', 'trance', 'uplifting trance']"
1gIaahQbTZ8EX77uQw62Vc,"['indie anthem-folk', 'nashville indie']"
4Nwg6u4aPLC7lRbDOQ0pzn,"['comedy', 'deep comedy', 'new comedy']"
34C8BychSPwkYdYDmiSWa0,['reggae rock']
082UvHiRwlJHp3vNrCMqen,[]
2iKbEHg3aQxReogY9IyWQH,[]
0mO3Yf5XIPHfAbHh8yWLFk,"['deathstep', 'dubstep', 'filthstep', 'gaming dubstep']"
7F9ZL4TJNr8AoU0UUQX8ih,"['brutal death metal', 'canadian death metal', 'canadian metal', 'technical death metal', 'vancouver metal']"
6NKQIkHTjxD5Ovj6znGV1n,"['classic texas country', 'outlaw country', 'red dirt']"
1m4dgoC8JY2DM5jNd11gK9,['gaming edm']
1t7EOTt2tHw9qgJOmhByDw,['norteno']
6NHvSzIBC6vSm9rktr0YpY,['deep latin christian']
78FGk0v6eVlQlD24VJa0b0,[]
0vL0HKEtNHGobKmDNarMFQ,"['dancehall', 'dancehall queen', 'reggae fusion']"
10AY17ALos2o3akPqrPydw,['underground hip hop']
0OgdRTPItr9dw4XYp4JJUx,"['christian metalcore', 'christian rock', 'melodic metalcore', 'metalcore']"
64mPnRMMeudAet0E62ypkx,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'grunge', 'nu metal']"
1AkF5Jc7Ku9vGZQBKR2Vz8,"['electronic djent', 'trancecore']"
0RDC2Krd2nmqseGx5C8PQz,"['aussietronica', 'indie soul']"
2nTJjIPl0qmciy7BOj41YA,"['deep comedy', 'new comedy']"
4fsTmu7jQ7IT9bSQPgPi8U,['acid jazz']
4mbvd7ZJ2goftjy1L33LiB,['korean pop']
3MaRWfwKpbYnkYHC5gRKYo,"['classic k-pop', 'korean pop']"
6M9ohMNccb79LCYSCfzdOH,['electric bass']
1PNBrIaMP3QSnJjOPvJNuz,"['country rap', 'horrorcore']"
6aBWAoJJ2F6HD6mTr2aLZ0,"['cambodian rock', 'khmer']"
3vn7rk7VNMfDhuZNB9sDYP,['australian hip hop']
5HYNPEO2NNBONQkp3Mvwvc,"['jazz cover', 'swing']"
2Ooa3TrmlskyBftzenv6xQ,"['indonesian folk', 'indonesian indie', 'indonesian pop', 'indonesian singer-songwriter']"
2YWOP324cKGfkTo2PydgJR,"['sertanejo', 'sertanejo tradicional', 'sertanejo universitario']"
5MO2kbaGGA2a8kL4c9qqHq,['trance']
19pX8AEyaqJBjAprZ0Itr5,['musica para ninos']
12iw4uOEV5d8gogRQ3wMkx,['south african alternative']
0Z1yz23M0WxsAcOC54pDCV,[]
0QiCCpzEYPFaWqkWtDQTmH,[]
6ZhjJOJXXwnPS8PrXdmjLw,['dirty south rap']
16LyZ7r3rzPJqljgvz0fvq,"['deep minimal techno', 'italian techno', 'minimal techno', 'techno']"
4EpXSkNQH4UGrdocoSrrcT,"['cancion infantil latinoamericana', 'musica para ninos']"
2LEinBhufpsqT17c5XYomF,"['broadway', 'show tunes']"
6EeiyHgZ95hOfSBtTivx72,"['deep comedy', 'new comedy']"
7kRiiX8cYVPrNr2C5gczaW,['family gospel']
7ibAWtDtmEfaVhc1FJ3Vl9,"['pop r&b', 'r&b']"
0kRAKgEOVI43Qkz9PLmPt8,['opm']
4KWmY9RioiBzILyhpJjQ3J,"['coverchill', 'reggae cover']"
7dOCnyDR2oEa1hQlvTXvdT,['indiecoustica']
4KQZcyr3Dn3NEr5Qu7dxuc,"['ccm', 'christian alternative rock', 'christian music']"
2qbEtwBVyobgpNP5KcHE9J,"['reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']"
3GJhraAgCA8s8XHENnDsXq,['vapor pop']
1Goe2NezNnym45kco2xTk6,"['alternative r&b', 'hypnagogic pop', 'indie soul']"
738wLrAtLtCtFOLvQBXOXp,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance']"
2EMAnMvWE2eb56ToJVfCWs,"['kentucky hip hop', 'r&b', 'rap']"
1KP6TWI40m7p3QBTU6u2xo,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pov: indie']"
2pqd3HsfsvcBGtHvPOg6eg,"['modern alternative rock', 'modern rock', 'post-grunge']"
46SHBwWsqBkxI7EeeBEQG7,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']"
61TQfpvTjHYQjPrvtJPwVa,['sped up']
2WzaAvm2bBCf4pEhyuDgCY,"['alt z', 'canadian contemporary r&b', 'canadian pop', 'pop']"
1U1el3k54VvEUzo3ybLPlM,['colombian pop']
6JL8zeS1NmiOftqZTRgdTz,"['hip pop', 'pop']"
2MMXs21RASEwAmU7gRheQ0,"['corrido', 'corridos tumbados', 'norteno', 'sierreno']"
32zeX1IoVKAGWMyy1isKUq,"['indie garage rock', 'indie pop', 'indie surf']"
7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'pop', 'viral pop']"
6sLwRSXSUF5JTUnQaFenyj,['show tunes']
1peH5tSqnYm8W6Bo3I5egE,"['hip pop', 'miami hip hop']"
0sPK0NZQ44Z8KhGxCOvEG9,['indie garage rock']
2qFOYqFxPaIwEnffVhJhEn,['retro soul']
6pAuTi6FXi6qFQJ1dzMXQs,"['acoustic rock', 'grunge']"
0zaYnC5jWu6BKBz3vnNyZ6,['sleep']
1RvroR5di6EndZNcfNNL0d,"[""children's music"", 'nursery']"
7kFfY4UjNdNyaeUgLIEbIF,"['detroit hip hop', 'r&b', 'trap', 'trap queen']"
4TH4BHy0LdBi3dpBW4P2UX,"['reggae fusion', 'virgin islands reggae']"
5cIc3SBFuBLVxJz58W2tU9,"['electropop', 'indie poptimism', 'pov: indie']"
6RuIbUAQK9fmBq08AbY6XE,[]
6gK1Uct5FEdaUWRWpU4Cl2,['new french touch']
15UsOTVnJzReFVN1VCnxy4,"['emo rap', 'miami hip hop', 'rap']"
0q2lY1ZzFckzciuoMtUvck,"['contemporary country', 'country road', 'modern country rock']"
2PHC7cyBiJM9EZ0E8FKcJ4,"[""children's music"", 'nursery']"
3xYXYzm9H3RzyQgBrYwIcx,"['canadian americana', 'canadian contemporary country', 'outlaw country', 'saskatchewan indie']"
2sf28o6euxEDpYkG9dMtuM,['gaming edm']
3LjhVl7GzYsza1biQjTpaN,"['alt z', 'indie poptimism', 'pop']"
6YFrVMB5AEMZ2rB3T0wyUQ,"[""children's music"", 'nursery']"
4tHZV2ZowPkzOvX4eG1inY,['indiecoustica']
1yAwtBaoHLEDWAnWR87hBT,"['alternative rock', 'chamber pop', 'indie rock', 'indietronica', 'modern rock', 'washington indie']"
3UUJfRbrA2nTbcg4i0MOwu,"['broadway', 'show tunes']"
3DgcBA7P0ji5co7Z1Gfp2Q,"['broadway', 'show tunes']"
6Fwq3TDWpMhcL1KTKVQiI8,"['alternative metal', 'post-grunge']"
7n2Ycct7Beij7Dj7meI4X0,"['k-pop', 'k-pop girl group', 'pop']"
4C9L4xjlVFB6lsA9v3EfUh,['sad sierreno']
1tqhsYv8yBBdwANFNzHtcr,"['comedy rap', 'indie pop rap', 'pop rap']"
3RqBeV12Tt7A8xH3zBDDUF,"['contemporary country', 'country']"
0ssx5sZQzc1nZZF2Ks8qXZ,"['corrido', 'musica mexicana', 'norteno', 'sierreno']"
5qvrAlKjc0Sqrqz6v2wBGk,"['otacore', 'pixel']"
0vjeBgTzYTwmYoVySJzXGD,"['banda', 'corrido', 'musica mexicana', 'norteno', 'sad sierreno', 'sierreno']"
1l2oLiukA9i5jEtIyNWIEP,"['cyberpunk', 'darksynth', 'synthwave']"
0fIdQWpwzU2oEtsoyArDOL,"['banda', 'grupera', 'musica mexicana', 'norteno', 'ranchera', 'tejano']"
2VKfXEWzhUi9siHBDTI02Y,"['compositional ambient', 'neo-classical']"
2kCcBybjl3SAtIcwdWpUe3,"['cloud rap', 'emo rap', 'lgbtq+ hip hop']"
1uXHYeD8JQjkaIGvEARs4D,"['reggae rock', 'west coast reggae']"
4Bmvzoo0CzEGV4EczcG9rv,"['acoustic punk', 'folk punk']"
0oBsnAC3fzYkTHF3bkfNx6,"['alternative r&b', 'indie soul']"
7b6Ui7JVaBDEfZB9k6nHL0,"['hindi indie', 'indian indie', 'indian rock', 'new delhi indie']"
20gsENnposVs2I4rQ5kvrf,"['edm', 'pop dance', 'tropical house']"
6ghiFYcwn2Vzl6K50U0UPz,"['contemporary country', 'country road', 'modern country rock']"
5fJsY7afrbsyzJj9wdzJMh,"['latin hip hop', 'reggaeton', 'urbano latino']"
1Tie3AZgLQZqYEp8Fv4zOZ,['classic texas country']
3q7isf09BuwXLyR2khBs60,"['hip pop', 'trap queen']"
06O23tLg0or676h8EEzH7W,['dark synthpop']
0WfaItAbs4vlgIA1cuqGtJ,"['canadian contemporary r&b', 'folk-pop']"
60d24wfXkVzDSfLS6hyCjZ,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']"
57CDYxWdpuotIR3uY5QzPy,['movie tunes']
1i8SpTcr7yvPOmcqrbnVXY,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']"
4O5EDKGt6YC5IXkOArVqk3,"['ccm', 'christian alternative rock']"
6a1uY4qTyJ5hXs0eOxRQnL,['sleep']
3Q6OOkfssqoMSTtl11J5Uk,"['acid rock', 'folk rock', 'psychedelic rock']"
5qnkHpjyS6CUxH1UUy82B7,[]
4lujUKeO6nQAJXpq37Epn7,"['neo r&b', 'soul']"
1FSn3FN1HTxrK4qgoslPJh,[]
2jku7tDXc6XoB6MO2hFuqg,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']"
7oPgCQqMMXEXrNau5vxYZP,"['folk', 'lilith', 'singer-songwriter', ""women's music""]"
3OKg7YbOIatODzkRIbLJR4,['speedrun']
4YCpRzudpG6AeE0IvCjiGo,"['ccm', 'deep ccm', 'world worship', 'worship']"
0JqRJZzARcjmH60HwUenow,"['indie garage rock', 'lo-fi indie']"
3hTffafUYLLgO4yuPAxb5U,"['banda', 'corrido', 'musica mexicana', 'norteno', 'sad sierreno', 'sierreno']"
46CCmeVLrgc6MnyVpVMOzp,"['gospel', 'gospel r&b']"
6N6Sk9XOoHsadAGYR44C2o,"['ccm', 'worship']"
0deIjoDjl9g9Zpw0sCIOHh,"['brostep', 'edm', 'electro house', 'electronic trap', 'moombahton']"
5E9Xn7QuCD3VYCuBqLxBdY,['lullaby']
29IOR3VMVdRLuRj0IArTfy,['white noise']
4uf9PIXkZQTXqzl5gyDJLj,[]
58kEJAbZ1Knbo4UI2phUQv,"['banda', 'musica mexicana']"
630wzNP2OL7fl4Xl0GnMWq,"['idol rock', 'j-metal', 'kawaii metal']"
13pwqHspIhcy1IcAooefso,"['new jersey indie', 'pov: indie']"
4UjrcYERvCDC44O0uBSOFa,"['5th wave emo', 'american shoegaze', 'dreamo', 'grungegaze', 'nu gaze']"
26VFTg2z8YR0cCuwLzESi2,"['electropop', 'etherpop', 'indie poptimism', 'pop']"
74Ce3QQ4v5ShuF268P2bd9,"['banda', 'banda jalisciense', 'musica jalisciense', 'musica mexicana']"
0GOXTf63jIMlOB5Y587SJp,['norteno']
2Zbb4oqupGY4mmskwlygCp,"['ccm', 'deep ccm', 'worship']"
787bCXOIvGeBw0Bc4kEjhD,['indie pop rap']
2GwZDmtINCxF3N6GeG8NuM,"['east coast reggae', 'reggae rock']"
1T81IFRFywCJW0SNWMv3T1,"['a cappella', 'college a cappella', 'hollywood']"
1IGGfstLsypGtdI55tT3Z1,"['anthem worship', 'ccm', 'worship']"
3HlAg5EbFYOdlVPooU9f0K,['buffalo ny indie']
3lspjc5pri1bNeok8vsG5E,"['anthem worship', 'deep ccm', 'worship']"
6jOz2B9qeID4dLP1o8bFGf,"['deep house', 'electronica', 'indie soul', 'nu disco']"
7rnHKMD15HPfqWZ09iZ4rU,[]
5elNYnut6jW6vKQsQMXkse,[]
5j1BNsC9xeWGfBVCzzg6fc,['chicago rap']
3ao0rgWJ8s750SPRfEazn4,['tierra caliente']
1QgrwYywvDuC43MDtR8cqq,[]
02seUFsFQP7TH4hLrTj77o,"['indie folk', 'modern blues rock', 'new americana', 'stomp and holler']"
4UNta2jPQJ844nyw1bsyPg,['roots worship']
1gW6pz5n1aK249L0GvfQCC,"['corrido', 'norteno', 'sad sierreno']"
0xMFjTpcN1zaf1ZU5NaNmk,"['chutney', 'dancehall', 'soca']"
10Khz9BDdDT2mzm3330Cvu,"['east coast hip hop', 'hardcore hip hop', 'queens hip hop']"
6M2wZ9GZgrQXHCFfjv46we,"['dance pop', 'pop', 'uk pop']"
4UpdjtYWiLUuaFT18TefcK,['lo-fi beats']
5ucaHmsck6O7wPVU9E1zz5,[]
5gFZo6Oh5WehnbEj0XtxiF,"['gymcore', 'post-grunge']"
0iVrCROxeyon7MZUW3MfzT,"['contemporary r&b', 'hip pop', 'new jack swing', 'r&b', 'urban contemporary']"
2WImpqiHxgOKw0sXNOGtWl,"['antiviral pop', 'comic']"
57DlMWmbVIf2ssJ8QBpBau,"['indie game soundtrack', 'otacore', 'pixel']"
0GG2cWaonE4JPrjcCCQ1EG,"['electropop', 'indie soul', 'nu disco', 'uk dance', 'vapor soul']"
3EiLUeyEcA6fbRPSHkG5kb,"['reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']"
2VAnyOxzJuSAj7XIuEOT38,"['electropop', 'house', 'uk dance']"
3ohrdimoWGwbjGMOnTDoUJ,['pittsburgh rap']
7fw0E8WHdG3r9SuPBcGmWk,"['alternative r&b', 'australian hip hop', 'conscious hip hop', 'escape room', 'zambian hip hop']"
07UJz804RJxqNvxFXC3h9H,"['future bass', 'scottish electronic', 'vapor twitch']"
2qvP9yerCZCS0U1gZU8wYp,"['epicore', 'orchestral soundtrack']"
3IUAZiICL3J7GlHYPgT414,"['classic colombian pop', 'cumbia', 'musica popular colombiana']"
1JVoO5bwfU8GNuAZLpBoHe,"['baroque pop', 'new romantic', 'new wave', 'sophisti-pop']"
7aSRqRjQAYTEm2fFohlZZn,['nyc pop']
0e6qzpphJHtObTSwD75mi0,"['deep euro house', 'new french touch']"
6C1ohJrd5VydigQtaGy5Wa,"['boston hip hop', 'hip hop', 'pop rap', 'rap']"
12j6dJrPXanCBwY599pZxf,"['indie anthem-folk', 'indie pop', 'pov: indie']"
13or1Wf6ipcvSIiurZATvw,"['cumbia', 'ranchera', 'salsa colombiana', 'tropical']"
6IcML1o1dzmMwBim7hyirf,[]
6SbxHfCYHxKywmlX4wqCAE,['musica nayarita']
1fYdgyGBrMIEML5cuo5FpZ,['pop r&b']
5IZVaIBkyx1ivCXLfpeJXT,"['lo-fi indie', 'small room']"
6LXZac7iBIZgnNrywTkQRw,"['bay area indie', 'instrumental funk', 'psychedelic soul']"
3qnGvpP8Yth1AqSBMqON5x,"['modern blues', 'neo soul', 'soul']"
14uVJsPC4DByeuD0cq36ez,"['chillhop', 'indie soul']"
4Tw0VaV1ENei24iQnktjXj,['reggaeton flow']
42crL07E4WPfVovyUtMpvC,['modern alternative rock']
5gcuakqbbCNnx9fBZWCFfW,['saskatchewan indie']
3EDo5M4D2IAhisy3TDpkWg,[]
2UmG7WphL1CMN7mVWyhE7u,"['australian reggae fusion', 'indie garage rock', 'neo-psychedelic']"
0mGQfVACilxbziAemzyhq9,['melodic house']
3RosuARXNIOfNYoJXR7fzA,['beatlesque']
58bPSgeKpyyFlJ9LatULIO,['cincinnati indie']
1r4hJ1h58CWwUQe3MxPuau,"['latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
00NuUBL2vFbfQiCAqXSjcZ,"['piano worship', 'vbs']"
51V0E9ipJyIj7yFDkaLx96,['metropopolis']
3fS78kAWd9dVFyaPQ363YO,"['chinese electropop', 'chinese idol pop', 'mainland chinese pop', 'mandopop']"
1xHQO9GJIW9OXHxGBISYc5,['electropop']
3WGpXCj9YhhfX11TToZcXP,"['australian pop', 'pop', 'viral pop']"
4VqBNQRr0nDN0trNUOn0co,"['complextro', 'future bass', 'gaming edm']"
49zZ2lRNpfwWfUnASUxCYW,"['classic texas country', 'modern southern rock', 'roots rock']"
6m1FJ6QgwWWl11vk6mkEI0,"['eau claire indie', 'native american flute', 'native american traditional']"
205i7E8fNVfojowcQSfK9m,"['australian house', 'deep groove house', 'house']"
4W12lEvVl5wectUtRNrvDh,['sleep']
7cvljqLNhWNFMb8wP2NImJ,"['future funk', 'kawaii future bass']"
4M8vD5XcuQQrn5tJcErzPH,[]
5xuNBZoM7z1Vv8IQ6uM0p6,"['dance pop', 'pop', 'post-teen pop']"
2O0Hw1WSMbskB5tD9aWah3,"['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul']"
51I56WKQXjYbL6DApt07qO,"['flamenco guitar', 'rumba']"
5rGgflnIpRNizTCozbYBuY,['k-pop']
21Plz7ujtVKM3kx6zX4eNq,"['corrido', 'corridos alternativos', 'norteno', 'tololoche']"
4PcLkq6IefIYiRWLXOfwKA,"['classic country pop', 'country gospel', 'nashville sound']"
5XenQ7XfcvQdfIbpLEFaKQ,['alternative r&b']
3btzEQD6sugImIHPMRgkwV,"['indie rock', 'modern alternative rock', 'modern rock']"
2aIPQyKrN3oVev1kHudiai,['acoustic pop']
0Dp5uzlISYu38jwPXsGPqF,"['cumbia sonidera', 'musica poblana']"
3lTIrl4h1Vov8fDaNqXUof,"['ccm', 'cedm', 'christian alternative rock', 'christian dance', 'christian music']"
3YTqSZPBF9lDp06TvqzdDv,"['native american flute', 'native american traditional']"
7iEy8zKFtlYIINaxxLIyBk,['christian indie']
6PXS4YHDkKvl1wkIl4V8DL,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
5xEqHDnif1GLuqN07z3BVO,['otacore']
6quKdQHmx2x7FBJwLhmpmB,"['french soundtrack', 'soundtrack']"
